,index,Covered in Warranty,Warranty Service Type,Processor Variant,Clock Speed,Finger Print Sensor,MS Office Provided,Weight,Processor Generation,Screen Resolution,Not Covered in Warranty,Speakers,Sales Package,Disk Drive,Suitable For,Backlit Keyboard,Touchscreen,Processor Name,Bluetooth,RAM Type,Screen Type,id,Domestic Warranty,Series,Operating System,Model Number,Screen Size,USB Port,SSD,Processor Brand,Internal Mic,Wireless LAN,Storage Type,Color,Battery Cell,Type,Keyboard,SSD Capacity,Warranty Summary,Model Name,Part Number,RAM,Graphic Processor,Web Camera,Power Supply,HDMI Port,Dimensions,OS Architecture,Face Recognition,Pointer Device,EMMC Storage Capacity,Dedicated Graphic Memory Type,Dedicated Graphic Memory Capacity,Refresh Rate,Battery Backup,Ethernet,Expandable Memory,Expandable SSD Capacity,Supported Operating System,Cache,Number of Cores,Mic In,Additional Features,Memory Slots,RAM Frequency,RJ45,Sound Properties,Lock Port,Security Chip,Chipset,RPM,Multi Card Slot,Hardware Interface,Sound Chip,Included Software,Antivirus,Inbuilt 4G LTE,Stylus Included,NFC Support,Wireless WAN,Laptop Bag,System Architecture,Brightness,RJ11,VGA Port,Color Gamut,TGP,Other Accessories,International Warranty,HDD Capacity,Dock Port,Firewire Port,Read/Write Speed,S-video,Certification,Recovery Options,Optane Memory,Rating,price,Link,Names
10,0,Manufacturing Defects,Carry-in,1334U,Max Frequency Up to 4.6 GHz,,No,1.45 Kg,13th Gen,1920 x 1080 Pixel,Physical Damage,Two built-in stereo speakers,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Everyday Use,,No,Core i5,v5.2,DDR4,Full HD,10,,Aspire 3,Windows 11 Home,A324-53,35.56 cm (14 Inch),"2 x USB 3.2 port, 1 x USB 2.0 port, 1 x Type-C port for PD Adapter",Yes,Intel,Yes,WIFI 6,SSD,Steel Gray,,Thin and Light Laptop,84-key Acer Backlit keyboard layout with US language,512 GB,1 Year Carry-in Warranty,A324-53,UN.34RSI.004,16 GB,Intel Integrated UHD,Video conferencing: 2M With Privacy Camera Shutter,,,321.7 x 206.6 x 19.4 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,"₹48,990",https://www.flipkart.com/acer-aspire-3-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itm707770fddc7e9?pid=COMH4B6CGZKHKUV3&lid=LSTCOMH4B6CGZKHKUV37HVWQK&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=en_fRJOaC2GPthCfyTRfiZ8rh5BnKqvTos32qn0bFJqvmohgFs4OfrH5z0JPxlK5tXGIAIkp4oN2l5JNVKTaTdOaevN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...
11,0,Manufacturing Defects,Onsite,13980HX,1.6 GHz upto Max turbo frequency at 5.6 Ghz,,Yes,2.3 Kg,13th Gen,1920 x 1200 Pixel,"Physical Damage, Burn, Liquid Spill",2x 2W Audio Speaker,"Laptop,Power Adapter, User Guide",Not Available,Gaming,,No,Core i9,v5.3,DDR5,"FHD+(1920x1200), 144Hz Refresh Rate, IPS-Level",11,,Sword 16 HX,Windows 11 Home,Sword 16 HX B13VFKG-652IN,40.64 cm (16 Inch),"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen1",Yes,Intel,,Intel Wi-Fi 6E AX211,SSD,Cosmos Gray,4 cell,Gaming Laptop,24-Zone RGB Gaming Keyboard,1 TB,2 Year Onsite Warranty,Sword 16 HX B13VFKG-652IN,9S7-15P214-652,32 GB,NVIDIA GeForce RTX 4060,HD type (30fps@720p)3D Noise Reduction (3DNR),,1 x HDMI 2.1 (8K @ 60Hz / 4K @ 120Hz),359 x 266.4 x 27.7 mm,,,,,GDDR6,8 GB,144 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"₹1,32,990",https://www.flipkart.com/msi-sword-16-hx-intel-core-i9-13th-gen-13980hx-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-144-hz-b13vfkg-652in-gaming-laptop/p/itm147a40e9b9216?pid=COMH2Z7QRUGDWMNR&lid=LSTCOMH2Z7QRUGDWMNR7DEQOH&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_fRJOaC2GPthCfyTRfiZ8rh5BnKqvTos32qn0bFJqvmpitsKQjQKGRHjEqkhFpwx3AFU6oSo0VjrZ4Wvw4pcMOWaRs4JL222ZRV-dN99QnxU%3D&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,MSI Sword 16 HX Intel Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...
12,0,Manufacturing Defects,Onsite,13500H,Max turbo frequency at 4.7 Ghz,Yes,Yes,1.7 Kg,13th Gen,2880 x 1620 Pixel,Physical Damage,Yes,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Processing & Multitasking,Yes,No,Core i5,v5.3,LPDDR5,"2.8K, OLED, 16:9 aspect ratio, 0.2ms response time, 120Hz refresh rate, 600nits HDR peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light",12,,Vivobook S 15 OLED Intel EVO H-Series,Windows 11 Home,S5504VA-MA541WS,39.62 cm (15.6 inch),"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-A, 1 x Thunderbolt 4 supports display / power delivery",Yes,Intel,Yes,Wi-Fi 6E(802.11ax) (Dual band) 2*2,SSD,Solar Blue,4 cell,Thin and Light Laptop,Backlit Chiclet Keyboard,512 GB,1 Year Onsite Warranty,S5504VA-MA541WS,90NB0ZK1-M007Y0,16 GB,Intel Integrated Iris Xe,1080p FHD camera With privacy shutter,,1 x HDMI 1.4,359.3 x 229.4 x 17.9 mm,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,"₹75,990",https://www.flipkart.com/asus-vivobook-s-15-oled-intel-evo-h-series-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-s5504va-ma541ws-thin-light-laptop/p/itm8486d594ff56b?pid=COMHYWSWHTGX8BWG&lid=LSTCOMHYWSWHTGX8BWGUIGHE6&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=4f94899e-6cae-4c8e-82ad-6ebb1dfd2a8e.COMHYWSWHTGX8BWG.SEARCH&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,ASUS Vivobook S 15 OLED Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 1...
13,0,Manufacturing Defects,Onsite,X1P 42 100,Max Frequency up to 3.4GHz,,Yes,1.42 Kg,,2880 x 1620 Pixel,Physical damage,Yes,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Processing & Multitasking,,No,Snapdragon X Plus,v5.4,LPDDR5X,"3K OLED 16:9 aspect ratio, 0.2ms response time, 120Hz refresh rate, 600nits HDR peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, Glossy display, 70% less harmful blue light, TUV Rheinland-certified, SGS Eye Care Display",13,,"Vivobook S 15 OLED Powered Copilot + , AI PC",Windows 11 Home,S5507QA-MA551WS,39.62 cm (15.6 Inch),"2 x USB 3.2 Gen 1 Type-A, 2 x USB 4.0 Gen 3 Type-C support display / power delivery",Yes,Qualcomm,Yes,Wi-Fi 7(802.11be) (Tri-band)2*2,SSD,Cool Silver,3 Cell,Thin and Light Laptop,Backlit Chiclet Keyboard 1-Zone RGB with Num-key With Copilot key,1 TB,1 Year Onsite Warranty,S5507QA-MA551WS,90NB14Q2-M00150,16 GB,NA,FHD camera with IR function to support Windows Hello With privacy shutter,70 W,1 x HDMI 2.1,352.6 x 226.9 x 15.9 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,"₹89,990",https://www.flipkart.com/asus-vivobook-s-15-oled-powered-copilot-ai-pc-qualcomm-snapdragon-x-plus-16-gb-1-tb-ssd-windows-11-home-s5507qa-ma551ws-thin-light-laptop/p/itm64aa566d270be?pid=COMHFCBZ64HJFXKG&lid=LSTCOMHFCBZ64HJFXKGRNINFT&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=4f94899e-6cae-4c8e-82ad-6ebb1dfd2a8e.COMHFCBZ64HJFXKG.SEARCH&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,"ASUS Vivobook S 15 OLED Powered Copilot + , AI PC Qualcomm Snapdragon X Plus - (16 GB/1 TB SSD/Windows..."
14,0,Manufacturing Defects,Onsite,13500H,Max Turbo Frequency up to 4.7 GHz,Yes,Yes,1.25 Kg,13th Gen,2880 x 1800 Pixel,Physical Damage,,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",Yes,No,Core i5,v5.2,LPDDR5,WQXGA,14,,Swift Go 14 EVO OLED,Windows 11 Home,SFG14-71-58UB,35.56 cm (14 Inch),"1 x USB 3.2 Port, 1 x USB 3.2 Gen 1 Port with power-off charging, 1 x USB Type-C port with DC-in",Yes,Intel,,Intel Wireless Wi-Fi 6E AX211,SSD,Pure Silver,4 Cell,Thin and Light Laptop,"83-/84-/87-key full-size FineTip backlit keyboard with international language 
support",512 GB,1 Year Onsite Warranty,SFG14-71-58UB,NX.KF1SI.002,16 GB,Intel Integrated Iris Xe,T-Type USB QHD camera with 2560 x 1440 resolution and 1440p QHD video at 30 fps with Temporal Noise Reduction,100 W PD AC adaptor,,312.9 x 217.9 x 14.9 mm,,,,,,,,,BRX9TA9DJ3RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,"₹59,990",https://www.flipkart.com/acer-swift-go-14-evo-oled-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-sfg14-71-58ub-thin-light-laptop/p/itm0a080194d6dd1?pid=COMGZKGGAHZBA3WY&lid=LSTCOMGZKGGAHZBA3WYWOBYJC&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=4f94899e-6cae-4c8e-82ad-6ebb1dfd2a8e.COMGZKGGAHZBA3WY.SEARCH&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,Acer Swift Go 14 EVO OLED Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-71-...
15,0,Manufacturing Defects,Onsite,7320U,2.4 GHz upto max turbo frequency at 4.1 Ghz,No,Yes,1.63 Kg,,1920 x 1080 Pixel,Physical Damage,Built-in Speakers,"Laptop, battery, power adapter, user guide",Not Available,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",,No,Ryzen 3 Quad Core,v5.0,LPDDR5,"FHD (1920 x 1080) OLED 16:9 aspect ratio, Glossy display, 0.2ms response time, 600nits HDR peak Brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 500, 1.07 billion Color depth, PANTONE Validated, 70% less harmful blue light, TUV Rheinland-certified, 84 % Screen-to-body ratio",15,1 Year,Vivobook Go 15 OLED,Windows 11 Home,E1504FA-LK323WS,39.62 cm (15.6 Inch),"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-A, 1 x USB 3.2 Gen 1 Type-C",Yes,AMD,Yes,Wi-Fi 6E(802.11ax) (Dual band) 1*1,SSD,Green Grey,,Thin and Light Laptop,Backlit Chiclet Keyboard,512 GB,1 Year Onsite Warranty,E1504FA-LK323WS,90NB0ZR3-M00HZ0,8 GB,AMD Radeon AMD,720p HD camera With privacy shutter,,,360.3 x 232.5 x 17.9 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,"₹61,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk323ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFGF7ZTKHF&lid=LSTCOMGMGXFGF7ZTKHFBG8NVU&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=4f94899e-6cae-4c8e-82ad-6ebb1dfd2a8e.COMGMGXFGF7ZTKHF.SEARCH&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK323...
16,0,Manufacturing Defects,Onsite,13420H,1.5 GHz upto Max Turbo Frequency 4.6 GHz,,No,1.99 Kg,13th Gen,1920 x 1080 Pixel,Physical Damage,Two built-in stereo speakers,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Gaming,,No,Core i5,v5.2,DDR4,Full HD,16,,Aspire 7,Windows 11 Home,A715-79G,39.62 cm (15.6 Inch),"1 x USB 3.2 Type-A port, 2 x USB 3.2 Type-C ports, 1 x USB 2.0 Type-A port",Yes,Intel,Yes,Intel Wireless Wi-Fi 6 AX101,SSD,Black,,Gaming Laptop,Multi languages Multi-Color illuminated full size keyboard with numeric pad,512 GB,1 Year Onsite Warranty,A715-79G,UN.34NSI.002,16 GB,NVIDIA GeForce RTX 2050,1.0 M HD Video camera,,,359.5 x 238 x 22.7 mm,,,,,GDDR6,4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,"₹57,990",https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96J7CE6ZPH&lid=LSTCOMH3G96J7CE6ZPHSFRCM4&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_fRJOaC2GPthCfyTRfiZ8rh5BnKqvTos32qn0bFJqvmr26_IS8IifiLm3sG3wZWq5ZPPjZmjxOBCRLIdPEwAeb68iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...
17,0,Manufacturing Defects,Carry-in,12450H,Max Turbo Frequency upto 4.40 GHz,,Yes,1.37 Kg,12th Gen,1920 x 1080 Pixel,Physical Damage,Yes,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Processing & Multitasking,,No,Core i5,v5.2,LPDDR5,"Full HD, TN 250nits Anti-glare",17,,IdeaPad Slim 3,Windows 11 Home,14IAH8,35.56 cm (14 Inch),"2 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2)",Yes,Intel,Yes,"Wi-Fi 6, 11ax 2x2",SSD,Arctic Grey,,Thin and Light Laptop,"Backlit, English",512 GB,1 Yr. Onsite,14IAH8,83EQ0063IN,8 GB,Intel Integrated UHD,Full HD 1080p with Privacy Shutter,65 W,1 x HDMI 1.4,324.3 x 213.8 x 17.9 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,"₹48,700",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ3GZVH37GY&lid=LSTCOMHFYZ3GZVH37GYBMASJU&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=en_fRJOaC2GPthCfyTRfiZ8rh5BnKqvTos32qn0bFJqvmrPQfzoSZ2YdCLZTfzL_x74mFvqUfJML57KqfPOEYexEvKSJvID5C-RdFfAlzwDiqI%3D&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...
18,0,Manufacturing Defects,"please call the ASUS Customer Support - 
1800-2090365 
rc_india@asus.com",7320U,2.4 GHz upto max turbo frequency at 4.1 Ghz,No,Yes,1.63 Kg,,1920 x 1080 Pixel,Physical Damage,Built-in Speakers,"Laptop, battery, power adapter, user guide",Not Available,Processing & Multitasking,,No,Ryzen 3 Quad Core,v5.0,LPDDR5,"FHD (1920 x 1080) 16:9 aspect ratio, LED Backlit LCD, Anti-glare display, 250nits Brightness, TUV Rheinland-certified, 84 % Screen-to-body ratio",18,1 Year,Vivobook Go 15,Windows 11 Home,E1504FA-NJ322WS,39.62 cm (15.6 Inch),"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-A, 1 x USB 3.2 Gen 1 Type-C",Yes,AMD,Yes,Wi-Fi 6E(802.11ax) (Dual band) 1*1,SSD,Mixed Black,,Thin and Light Laptop,Chiclet Keyboard,512 GB,1 Year Onsite Warranty,E1504FA-NJ322WS,90NB0ZR2-M008C0,8 GB,AMD Radeon AMD,720p HD camera With privacy shutter,,,360.3 x 232.5 x 17.9 mm,,,,,,,,,,NA,1 TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,"₹30,499",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj322ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFQZGYKEZG&lid=LSTCOMGMGXFQZGYKEZGUU1BUT&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=4f94899e-6cae-4c8e-82ad-6ebb1dfd2a8e.COMGMGXFQZGYKEZG.SEARCH&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ322WS Th...
19,0,Manufacturing Defects,Carry-in,125H,700 MHz upto max turbo frequency at 4.5 Ghz,,Yes,1.3 Kg,,1920 x 1200 Pixel,Physical Damage,Two built-in stereo speakers,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Processing & Multitasking,,Yes,Core Ultra 5,v5.3,LPDDR5X,"WUXGA display with IPS (In-Plane Switching) technology, high-brightness (400nits) Acer ComfyView LED-backlit TFT LCD 16:10 aspect ratio, color gamut sRGB 100% with multi-touch, Wide viewing angle up to 170 degrees, Mercury free, environment friendly",19,,Swift Go 14 TouchScreen AI PC,Windows 11 Home,SFG14-73T-58PZ,35.56 cm (14 Inch),"1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 3.2 port, 1 x USB Type-C port with DC-in",Yes,Intel,Yes,Killer Wi-Fi 7 Wireless LAN,SSD,Pure Silver,,Thin and Light Laptop,83-/84-/87-key full-size FineTip backlit keyboard with international language support,512 GB,1 Year Carry-in Warranty,SFG14-73T,NX.KSMSI.002,16 GB,Intel Integrated Arc Graphics,T-Type USB QHD camera with 2560 x 1440 resolution and 1440p QHD video at 30 fps with Temporal Noise Reduction,,1 x HDMI Port,312.9 x 217.9 x 14.9 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,"₹79,990",https://www.flipkart.com/acer-swift-go-14-touchscreen-ai-pc-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-sfg14-73t-58pz-thin-light-laptop/p/itm174fc1bfd505f?pid=COMGZH2UKZZXYGSA&lid=LSTCOMGZH2UKZZXYGSAF4SIUU&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=4f94899e-6cae-4c8e-82ad-6ebb1dfd2a8e.COMGZH2UKZZXYGSA.SEARCH&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-...
20,0,Manufacturing Defects,Onsite,X1E 78 100,Max Frequency up to 3.4GHz,,Yes,1.42 Kg,,2880 x 1620 Pixel,Physical damage,Yes,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Processing & Multitasking,,No,Snapdragon X Elite,v5.4,LPDDR5X,"3K OLED 16:9 aspect ratio, 0.2ms response time, 120Hz refresh rate, 600nits HDR peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, Glossy display, 70% less harmful blue light, TUV Rheinland-certified, SGS Eye Care Display",20,,"Vivobook S 15 OLED Powered Copilot + , AI PC",Windows 11 Home,S5507QAD-MA751WS,39.62 cm (15.6 Inch),"2 x USB 3.2 Gen 1 Type-A, 2 x USB 4.0 Gen 3 Type-C support display / power delivery",Yes,Qualcomm,Yes,Wi-Fi 7(802.11be) (Tri-band)2*2,SSD,Cool Silver,3 Cell,Thin and Light Laptop,Backlit Chiclet Keyboard 1-Zone RGB with Num-key With Copilot key,1 TB,1 Year Onsite Warranty,S5507QAD-MA751WS,90NB14Q2-M006Y0,16 GB,NA,FHD camera with IR function to support Windows Hello With privacy shutter,70 W,1 x HDMI 2.1,352.6 x 226.9 x 15.9 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,"₹1,09,990",https://www.flipkart.com/asus-vivobook-s-15-oled-powered-copilot-ai-pc-qualcomm-snapdragon-x-elite-16-gb-1-tb-ssd-windows-11-home-s5507qad-ma751ws-thin-light-laptop/p/itm64aa566d270be?pid=COMHFCBZWQSYPBH7&lid=LSTCOMHFCBZWQSYPBH7B6CA74&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_fRJOaC2GPthCfyTRfiZ8rh5BnKqvTos32qn0bFJqvmpfKbbVlhnsvjdE6j6uWNXtEwWZivjHT7rJUuZlr9XMQcsrgPW5YLzJU0_H6_RHKR0%3D&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,"ASUS Vivobook S 15 OLED Powered Copilot + , AI PC Qualcomm Snapdragon X Elite - (16 GB/1 TB SSD/Window..."
21,0,Manufacturing Damage,Onsite,12450H,,,No,2.3 Kg,12th Gen,1920 x 1080 Pixels,Physical Damage,,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Gaming,,No,Core i5,v5.3,DDR4,,21,1 Year,Victus,Windows 11 Home,15-fa1226TX,39.62 cm (15.6 inch),,Yes,Intel,,,SSD,Performance Blue,,Gaming Laptop,,512 GB,1 Year Onsite Warranty,15-fa1226TX,A03H2PA#ACJ,8 GB,NVIDIA GeForce RTX 2050,,,,,,,,,DDR4,4 GB,,Upto 6 Hours and 30 Minutes,,,,Windows 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,"₹57,990",https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1226tx-gaming-laptop/p/itm9ad6649afe111?pid=COMHY8KVEKZVERUA&lid=LSTCOMHY8KVEKZVERUADILR5M&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_fRJOaC2GPthCfyTRfiZ8rh5BnKqvTos32qn0bFJqvmrTfACQzorkd1jYMwCX03QwWXWW_0ysRGvRyk5NNw-IxsDbPjpExlWhmpgUQnOg2ao%3D&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...
22,0,Manufacturing Defects,Onsite,1235U,Upto 4.4 GHz,,Yes,1.70 Kg,12th Gen,1920 x 1080 Pixel,Physical Damage,Built-in speaker,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Processing & Multitasking,Yes,No,Core i5,v5.3,DDR4,"FHD 16:9 aspect ratio, LED Backlit, Refresh rate: 60Hz, Brightness: 250nits, Color gamut: 45% NTSC color gamut, Glare: Anti-glare display, TÜV Rheinland-certified: Screen-to-body ratio: 84%",22,1 Year,"Vivobook 15, with Backlit Keyboard,",Windows 11 Home,X1504ZA-NJ540WS|X1504ZA-NJ542WS,39.62 cm (15.6 Inch),"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 3.2 Gen 1 Type-A, 1 x DC-in",Yes,Intel,Built-in array microphone,Wi-Fi 6E(802.11ax) (Dual band) 1 x 1,SSD,Cool Silver,3 Cell,Thin and Light Laptop,Backlit Chiclet Keyboard,512 GB,1 Year Onsite Warranty,X1504ZA-NJ540WS|X1504ZA-NJ542WS,90NB14H2-M00010|90NB1022-M00H20,16 GB,Intel Integrated Integrated,720p HD camera With privacy shutter,,1 x HDMI 1.4,359.7 x 232.5 x 17.9mm,,,,,,,,,,,,Windows 11 Home,12 MB,10,Yes,42 WHrs Li-ion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,"₹73,990",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj540ws-x1504za-nj542ws-thin-light-laptop/p/itm200184e4e0443?pid=COMHYG8ZSP9DC2GZ&lid=LSTCOMHYG8ZSP9DC2GZECEZQA&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=4f94899e-6cae-4c8e-82ad-6ebb1dfd2a8e.COMHYG8ZSP9DC2GZ.SEARCH&ppt=None&ppn=None&ssid=ib4twxskw00000001738140548394&qH=eefe54b149d5f44e,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H..."
